2025-06-26T20:17:03.600365,3 fingers,drowsy,No
2025-06-26T20:17:03.674502,3 fingers,drowsy,No
2025-06-26T20:17:03.756894,3 fingers,neutral,No
2025-06-26T20:17:03.832843,3 fingers,active,No
2025-06-26T20:17:03.912221,3 fingers,neutral,No
2025-06-26T20:17:03.990137,3 fingers,neutral,No
2025-06-26T20:17:04.068022,3 fingers,active,No
2025-06-26T20:17:04.143613,3 fingers,drowsy,No
2025-06-26T20:17:04.225685,1 fingers,neutral,No
2025-06-26T20:17:04.302687,1 fingers,drowsy,No
2025-06-26T20:17:05.507501,Victory,drowsy,No
2025-06-26T20:17:05.586056,Victory,neutral,No
2025-06-26T20:17:05.658812,Victory,neutral,No
2025-06-26T20:17:05.739979,Thumbs Up,active,Yes
2025-06-26T20:17:12.736760,Fist,active,Yes
2025-06-26T20:17:20.772473,4 fingers,drowsy,No
2025-06-26T20:17:20.860998,4 fingers,drowsy,No
2025-06-26T20:17:20.937673,Open Palm,neutral,No
2025-06-26T20:17:21.012918,Open Palm,active,No
2025-06-26T20:17:21.091446,Open Palm,drowsy,No
2025-06-26T20:17:21.166930,Open Palm,drowsy,No
2025-06-26T20:17:21.247450,Open Palm,drowsy,No
2025-06-26T20:17:21.328277,Open Palm,neutral,No
2025-06-26T20:17:21.400219,Open Palm,drowsy,No
2025-06-26T20:17:21.483274,Open Palm,active,No
2025-06-26T20:17:21.557155,Open Palm,active,No
2025-06-26T20:17:21.636349,Open Palm,active,No
2025-06-26T20:17:21.721421,Open Palm,active,No
2025-06-26T20:17:21.786587,Open Palm,drowsy,No
2025-06-26T20:17:21.856416,Open Palm,neutral,No
2025-06-26T20:17:21.934982,Open Palm,neutral,No
2025-06-26T20:17:22.016539,Open Palm,neutral,No
2025-06-26T20:17:22.085119,Open Palm,drowsy,No
2025-06-26T20:17:22.166372,Open Palm,active,No
2025-06-26T20:17:22.255106,Open Palm,active,No
2025-06-26T20:17:22.327481,4 fingers,drowsy,No
2025-06-26T20:17:22.413564,Open Palm,neutral,No
2025-06-26T20:17:22.478657,4 fingers,neutral,No
2025-06-26T20:17:22.554021,4 fingers,neutral,No
2025-06-26T20:17:22.618441,4 fingers,drowsy,No
2025-06-26T20:17:22.701856,Open Palm,active,No
2025-06-26T20:17:22.780331,Open Palm,neutral,No
2025-06-26T20:17:22.857809,Open Palm,active,No
2025-06-26T20:17:22.937234,Open Palm,drowsy,No
2025-06-26T20:17:23.008960,Open Palm,drowsy,No
2025-06-26T20:17:23.077018,Open Palm,active,No
2025-06-26T20:17:23.159195,Open Palm,drowsy,No
2025-06-26T20:17:23.236534,4 fingers,active,No
2025-06-26T20:17:23.318641,4 fingers,drowsy,No
2025-06-26T20:17:23.393580,4 fingers,neutral,No
2025-06-26T20:17:23.467739,4 fingers,active,No
2025-06-26T20:17:23.553156,4 fingers,neutral,No
2025-06-26T20:17:23.623282,4 fingers,active,No
2025-06-26T20:17:23.704367,4 fingers,drowsy,No
2025-06-26T20:17:23.789177,4 fingers,active,No
2025-06-26T20:17:23.857855,4 fingers,neutral,No
2025-06-26T20:17:23.930367,4 fingers,active,No
2025-06-26T20:17:24.000502,4 fingers,drowsy,No
2025-06-26T20:17:24.083866,4 fingers,active,No
2025-06-26T20:17:24.157062,4 fingers,neutral,No
2025-06-26T20:17:24.240031,4 fingers,drowsy,No
2025-06-26T20:17:24.313304,Victory,active,No
2025-06-26T20:17:24.394896,Victory,drowsy,No
2025-06-26T20:17:24.472600,1 fingers,active,No
2025-06-26T20:17:24.542602,1 fingers,neutral,No
2025-06-26T20:17:24.607985,1 fingers,drowsy,No
2025-06-26T20:17:24.692247,1 fingers,active,No
2025-06-26T20:17:24.764455,1 fingers,drowsy,No
2025-06-26T20:17:25.056966,1 fingers,drowsy,No
2025-06-26T20:17:25.155511,Thumbs Up,neutral,No
2025-06-26T20:17:25.223527,Fist,drowsy,No
2025-06-26T20:17:25.298072,Fist,drowsy,No
2025-06-26T20:17:25.375619,Fist,neutral,No
2025-06-26T20:17:25.458758,Fist,active,Yes
2025-06-26T20:21:42.566117,Thumbs Up,active,Yes
2025-06-26T20:21:49.938830,Unknown,drowsy,No
2025-06-26T20:21:50.001017,Unknown,active,No
2025-06-26T20:21:50.064119,Unknown,active,No
2025-06-26T20:21:50.128637,Unknown,neutral,No
2025-06-26T20:21:50.204181,Unknown,drowsy,No
2025-06-26T20:21:50.270179,Unknown,drowsy,No
2025-06-26T20:21:50.336067,Unknown,active,No
2025-06-26T20:21:50.409484,Unknown,active,No
2025-06-26T20:21:50.470981,Unknown,drowsy,No
2025-06-26T20:21:50.535645,Unknown,active,No
2025-06-26T20:21:50.607188,Unknown,neutral,No
2025-06-26T20:21:50.678169,Unknown,active,No
2025-06-26T20:21:50.756310,Unknown,neutral,No
2025-06-26T20:21:50.842776,Unknown,neutral,No
2025-06-26T20:21:50.914111,Unknown,drowsy,No
2025-06-26T20:21:50.992882,Unknown,active,No
2025-06-26T20:21:51.073191,Unknown,drowsy,No
2025-06-26T20:21:51.151539,Unknown,neutral,No
2025-06-26T20:21:51.232483,Unknown,active,No
2025-06-26T20:21:51.310929,Unknown,neutral,No
2025-06-26T20:21:51.396832,Unknown,drowsy,No
2025-06-26T20:21:51.474329,Unknown,drowsy,No
2025-06-26T20:21:51.557724,Unknown,active,No
2025-06-26T20:21:51.637603,Unknown,drowsy,No
2025-06-26T20:21:51.716702,Unknown,neutral,No
2025-06-26T20:21:51.793102,Unknown,active,No
2025-06-26T20:21:51.870365,Unknown,active,No
2025-06-26T20:21:51.942352,Unknown,drowsy,No
2025-06-26T20:21:52.024246,Unknown,neutral,No
2025-06-26T20:21:52.106720,Unknown,active,No
2025-06-26T20:21:52.181788,Unknown,drowsy,No
2025-06-26T20:21:52.262970,Unknown,neutral,No
2025-06-26T20:21:52.338072,Unknown,neutral,No
2025-06-26T20:21:52.412349,Unknown,neutral,No
2025-06-26T20:21:52.489489,Unknown,drowsy,No
2025-06-26T20:21:52.568486,Unknown,drowsy,No
2025-06-26T20:21:52.651060,Unknown,neutral,No
2025-06-26T20:21:52.728299,Unknown,active,No
2025-06-26T20:21:52.804940,Unknown,active,No
2025-06-26T20:21:52.888886,Unknown,drowsy,No
2025-06-26T20:21:52.962919,Unknown,active,No
2025-06-26T20:21:53.043330,Unknown,drowsy,No
2025-06-26T20:21:53.117472,Unknown,active,No
2025-06-26T20:21:53.203406,Unknown,drowsy,No
2025-06-26T20:21:53.278352,Unknown,drowsy,No
2025-06-26T20:21:53.355669,Unknown,drowsy,No
2025-06-26T20:21:53.430863,Unknown,neutral,No
2025-06-26T20:21:53.514009,Unknown,active,No
2025-06-26T20:21:53.585238,Unknown,active,No
2025-06-26T20:21:53.668841,Unknown,active,No
2025-06-26T20:21:53.750968,Unknown,neutral,No
2025-06-26T20:21:53.828627,Unknown,drowsy,No
2025-06-26T20:21:53.902824,Unknown,drowsy,No
2025-06-26T20:21:53.987487,Unknown,drowsy,No
2025-06-26T20:21:54.062670,Unknown,active,No
2025-06-26T20:21:54.143358,Unknown,drowsy,No
2025-06-26T20:21:54.211674,Unknown,drowsy,No
2025-06-26T20:21:54.292863,Unknown,neutral,No
2025-06-26T20:21:54.371466,Unknown,active,No
2025-06-26T20:21:54.473012,Unknown,active,No
2025-06-26T20:21:54.534629,Unknown,active,No
2025-06-26T20:21:54.610140,Unknown,neutral,No
2025-06-26T20:21:54.684636,Unknown,drowsy,No
2025-06-26T20:21:54.762155,Unknown,active,No
2025-06-26T20:21:54.843868,Unknown,active,No
2025-06-26T20:21:54.919225,Unknown,neutral,No
2025-06-26T20:21:55.000419,Unknown,neutral,No
2025-06-26T20:21:55.090380,Unknown,neutral,No
2025-06-26T20:21:55.174441,Unknown,neutral,No
2025-06-26T20:21:55.249205,Unknown,active,No
2025-06-26T20:21:55.330020,Unknown,neutral,No
2025-06-26T20:21:55.414919,Unknown,active,No
2025-06-26T20:21:55.487054,Unknown,drowsy,No
2025-06-26T20:21:55.560777,Unknown,drowsy,No
2025-06-26T20:21:55.649335,Unknown,neutral,No
2025-06-26T20:21:55.716839,Unknown,neutral,No
2025-06-26T20:21:55.801475,Unknown,neutral,No
2025-06-26T20:21:55.870532,Unknown,active,No
2025-06-26T20:21:55.952176,Unknown,neutral,No
2025-06-26T20:21:56.034094,Unknown,drowsy,No
2025-06-26T20:21:56.110501,Unknown,neutral,No
2025-06-26T20:21:56.190107,Unknown,drowsy,No
2025-06-26T20:21:56.270475,Unknown,active,No
2025-06-26T20:21:56.366379,Unknown,drowsy,No
2025-06-26T20:21:56.486028,Unknown,active,No
2025-06-26T20:21:56.568773,Unknown,neutral,No
2025-06-26T20:21:56.660316,Unknown,active,No
2025-06-26T20:21:56.738908,Unknown,neutral,No
2025-06-26T20:21:56.814532,Unknown,neutral,No
2025-06-26T20:21:56.887652,Unknown,neutral,No
2025-06-26T20:21:56.957466,Unknown,drowsy,No
2025-06-26T20:21:57.033325,Victory,neutral,No
2025-06-26T20:21:57.115737,Victory,active,Yes
2025-06-26T20:21:59.777712,Thumbs Up,drowsy,No
2025-06-26T20:21:59.839161,Thumbs Up,drowsy,No
2025-06-26T20:21:59.918619,Thumbs Up,neutral,No
2025-06-26T20:21:59.998143,Thumbs Up,drowsy,No
2025-06-26T20:22:00.071415,Thumbs Up,drowsy,No
2025-06-26T20:22:00.165530,Thumbs Up,drowsy,No
2025-06-26T20:22:00.248354,Fist,drowsy,No
2025-06-26T20:22:00.322199,Fist,neutral,No
2025-06-26T20:22:00.396806,Fist,neutral,No
2025-06-26T20:22:00.503341,Fist,drowsy,No
2025-06-26T20:22:00.565445,Fist,neutral,No
2025-06-26T20:22:34.156022,Unknown,drowsy,No
2025-06-26T20:22:34.379764,Unknown,drowsy,No
2025-06-26T20:22:34.562345,Unknown,active,No
2025-06-26T20:22:34.756049,Unknown,neutral,No
2025-06-26T20:22:34.943537,Unknown,drowsy,No
2025-06-26T20:22:35.121148,Unknown,neutral,No
2025-06-26T20:22:35.310177,Unknown,drowsy,No
2025-06-26T20:22:35.471738,Unknown,drowsy,No
2025-06-26T20:22:35.643414,Unknown,drowsy,No
2025-06-26T20:22:35.799151,Unknown,neutral,No
2025-06-26T20:22:35.961130,Unknown,drowsy,No
2025-06-26T20:22:36.134808,Unknown,drowsy,No
2025-06-26T20:22:36.307869,Unknown,neutral,No
2025-06-26T20:22:36.478382,Unknown,drowsy,No
2025-06-26T20:22:36.647114,Unknown,active,No
2025-06-26T20:22:36.871424,Victory,drowsy,No
2025-06-26T20:22:37.028146,Unknown,neutral,No
2025-06-26T20:22:40.868542,Unknown,drowsy,No
2025-06-26T20:22:40.965981,Unknown,neutral,No
2025-06-26T20:22:41.056760,Unknown,active,No
2025-06-26T20:22:41.142385,Unknown,drowsy,No
2025-06-26T20:22:41.223393,Unknown,drowsy,No
2025-06-26T20:22:41.317909,Unknown,drowsy,No
2025-06-26T20:22:41.399018,Unknown,active,No
2025-06-26T20:22:41.496904,Unknown,active,No
2025-06-26T20:22:41.582866,Unknown,drowsy,No
2025-06-26T20:22:41.661730,Unknown,drowsy,No
2025-06-26T20:22:41.746499,Unknown,active,No
2025-06-26T20:22:41.839002,Unknown,drowsy,No
2025-06-26T20:22:41.934402,Unknown,active,No
2025-06-26T20:22:42.026406,Unknown,drowsy,No
2025-06-26T20:22:42.104027,Unknown,active,No
2025-06-26T20:22:42.185795,Unknown,active,No
2025-06-26T20:22:42.277684,Unknown,drowsy,No
2025-06-26T20:22:42.364599,Unknown,active,No
2025-06-26T20:22:42.459424,Unknown,active,No
2025-06-26T20:22:42.548372,Unknown,drowsy,No
2025-06-26T20:22:42.625268,Unknown,active,No
2025-06-26T20:22:42.707664,Unknown,drowsy,No
2025-06-26T20:22:42.782562,Unknown,neutral,No
2025-06-26T20:22:42.866016,Unknown,active,No
2025-06-26T20:22:42.960854,Unknown,neutral,No
2025-06-26T20:22:43.054696,Unknown,neutral,No
2025-06-26T20:22:43.147212,Unknown,drowsy,No
2025-06-26T20:22:43.235722,Unknown,neutral,No
2025-06-26T20:22:43.324865,Unknown,neutral,No
2025-06-26T20:22:43.415528,Unknown,active,No
2025-06-26T20:22:43.511736,Unknown,active,No
2025-06-26T20:22:43.602115,Unknown,drowsy,No
2025-06-26T20:22:43.695394,Unknown,active,No
2025-06-26T20:22:43.790917,Unknown,drowsy,No
2025-06-26T20:22:43.886251,Unknown,drowsy,No
2025-06-26T20:22:44.005875,Unknown,neutral,No
2025-06-26T20:22:44.114194,Unknown,drowsy,No
2025-06-26T20:22:44.210776,Unknown,drowsy,No
2025-06-26T20:22:44.281456,Unknown,neutral,No
2025-06-26T20:22:44.357099,Unknown,neutral,No
2025-06-26T20:22:44.424915,Unknown,active,No
2025-06-26T20:22:44.500910,Unknown,drowsy,No
2025-06-26T20:22:44.579205,Unknown,drowsy,No
2025-06-26T20:22:44.660852,Unknown,drowsy,No
2025-06-26T20:22:44.741121,Unknown,neutral,No
2025-06-26T20:22:44.815063,Unknown,neutral,No
2025-06-26T20:22:44.901303,Unknown,neutral,No
2025-06-26T20:22:44.974747,Unknown,neutral,No
2025-06-26T20:22:45.055677,Unknown,drowsy,No
2025-06-26T20:22:45.132812,Unknown,active,No
2025-06-26T20:22:45.213075,Unknown,active,No
2025-06-26T20:22:45.290696,Unknown,neutral,No
2025-06-26T20:22:45.359757,Unknown,active,No
2025-06-26T20:22:45.426744,Unknown,drowsy,No
2025-06-26T20:22:45.501033,Unknown,neutral,No
2025-06-26T20:22:45.568819,Unknown,neutral,No
2025-06-26T20:22:45.645251,Unknown,drowsy,No
2025-06-26T20:22:45.712072,Unknown,drowsy,No
2025-06-26T20:22:45.783796,Unknown,neutral,No
2025-06-26T20:22:45.863615,Unknown,neutral,No
2025-06-26T20:22:45.947058,Unknown,active,No
2025-06-26T20:22:46.020999,Unknown,drowsy,No
2025-06-26T20:22:46.097747,Unknown,neutral,No
2025-06-26T20:22:46.177107,Unknown,drowsy,No
2025-06-26T20:22:46.252422,Unknown,active,No
2025-06-26T20:22:46.320038,Unknown,active,No
2025-06-26T20:22:46.397989,Unknown,neutral,No
2025-06-26T20:22:46.480991,Unknown,active,No
2025-06-26T20:22:46.556281,Unknown,neutral,No
2025-06-26T20:22:46.633556,Unknown,active,No
2025-06-26T20:22:46.709214,Unknown,active,No
2025-06-26T20:22:46.777980,Unknown,neutral,No
2025-06-26T20:22:46.847841,Unknown,active,No
2025-06-26T20:22:46.912172,Open Palm,active,No
2025-06-26T20:22:46.992749,Open Palm,active,No
2025-06-26T20:22:47.078914,Open Palm,active,No
2025-06-26T20:22:47.143832,Open Palm,neutral,No
2025-06-26T20:22:47.207876,Open Palm,active,No
2025-06-26T20:22:47.274034,Open Palm,neutral,No
2025-06-26T20:22:47.353444,Open Palm,drowsy,No
2025-06-26T20:22:47.427675,Open Palm,neutral,No
2025-06-26T20:22:47.490493,Open Palm,active,No
2025-06-26T20:22:47.559454,Open Palm,drowsy,No
2025-06-26T20:22:47.634442,Open Palm,drowsy,No
2025-06-26T20:22:47.720354,Open Palm,active,No
2025-06-26T20:22:47.794857,Open Palm,drowsy,No
2025-06-26T20:22:47.873949,Open Palm,neutral,No
2025-06-26T20:22:47.946478,Open Palm,active,No
2025-06-26T20:22:48.017915,Open Palm,neutral,No
2025-06-26T20:22:48.090493,Unknown,active,No
2025-06-26T20:22:48.167651,Unknown,neutral,No
2025-06-26T20:22:48.248195,Unknown,neutral,No
2025-06-26T20:22:48.323766,Unknown,active,No
2025-06-26T20:22:48.406489,Unknown,active,No
2025-06-26T20:22:48.485145,Unknown,drowsy,No
2025-06-26T20:22:48.558432,Unknown,active,No
2025-06-26T20:22:48.634089,Unknown,neutral,No
2025-06-26T20:22:48.705879,Unknown,neutral,No
2025-06-26T20:22:48.777913,Unknown,drowsy,No
2025-06-26T20:22:48.853749,Unknown,active,No
2025-06-26T20:22:48.919174,Unknown,neutral,No
2025-06-26T20:22:48.999386,Unknown,neutral,No
2025-06-26T20:22:49.089673,Unknown,active,No
2025-06-26T20:22:49.153968,Unknown,active,No
2025-06-26T20:22:49.228132,Unknown,active,No
2025-06-26T20:22:49.291393,Unknown,neutral,No
2025-06-26T20:22:49.367538,Unknown,active,No
2025-06-26T20:22:49.420895,Unknown,neutral,No
2025-06-26T20:22:49.507698,Unknown,drowsy,No
2025-06-26T20:22:49.567315,Unknown,neutral,No
2025-06-26T20:22:49.655073,Unknown,neutral,No
2025-06-26T20:22:49.722733,Unknown,neutral,No
2025-06-26T20:22:49.798614,Unknown,active,No
2025-06-26T20:22:49.879644,Unknown,drowsy,No
2025-06-26T20:22:49.953030,Unknown,neutral,No
2025-06-26T20:22:50.031570,Unknown,neutral,No
2025-06-26T20:22:50.110107,Unknown,drowsy,No
2025-06-26T20:22:50.172181,Unknown,neutral,No
2025-06-26T20:22:50.254359,Unknown,active,No
2025-06-26T20:22:50.333362,Unknown,drowsy,No
2025-06-26T20:22:50.415458,Unknown,active,No
2025-06-26T20:22:50.503712,Unknown,active,No
2025-06-26T20:22:50.581546,Unknown,neutral,No
2025-06-26T20:22:50.665936,Unknown,drowsy,No
2025-06-26T20:22:50.744690,Unknown,neutral,No
2025-06-26T20:22:50.826099,Unknown,neutral,No
2025-06-26T20:22:50.898260,Unknown,neutral,No
2025-06-26T20:22:50.971146,Unknown,active,No
2025-06-26T20:22:51.053326,Unknown,neutral,No
2025-06-26T20:22:51.134199,Unknown,drowsy,No
2025-06-26T20:22:51.207357,Unknown,drowsy,No
2025-06-26T20:22:51.295354,Unknown,neutral,No
2025-06-26T20:22:51.372412,Unknown,neutral,No
2025-06-26T20:22:51.442158,Unknown,neutral,No
2025-06-26T20:22:51.520724,Unknown,active,No
2025-06-26T20:22:51.613222,Unknown,drowsy,No
2025-06-26T20:22:51.698125,Unknown,drowsy,No
2025-06-26T20:22:51.773645,Unknown,active,No
2025-06-26T20:22:51.852545,Unknown,active,No
2025-06-26T20:22:51.932538,Unknown,neutral,No
2025-06-26T20:22:52.008896,Unknown,active,No
2025-06-26T20:22:52.088606,Unknown,neutral,No
2025-06-26T20:22:52.167686,Unknown,active,No
2025-06-26T20:22:52.242283,Unknown,active,No
2025-06-26T20:22:52.320425,Unknown,drowsy,No
2025-06-26T20:22:52.394571,Unknown,active,No
2025-06-26T20:22:52.479715,Unknown,neutral,No
2025-06-26T20:22:52.551976,Unknown,neutral,No
2025-06-26T20:22:52.633032,Unknown,drowsy,No
2025-06-26T20:22:52.711869,Unknown,drowsy,No
2025-06-26T20:22:52.790083,Unknown,drowsy,No
2025-06-26T20:22:52.867594,Unknown,neutral,No
2025-06-26T20:22:52.943139,Unknown,active,No
2025-06-26T20:22:53.016925,Unknown,active,No
2025-06-26T20:22:53.081600,Unknown,drowsy,No
2025-06-27T11:03:27.140496,Unknown,drowsy,No
2025-06-27T11:03:27.341563,Unknown,drowsy,No
2025-06-27T11:03:27.571650,Unknown,active,No
2025-06-27T11:03:27.827009,Fist,neutral,No
2025-06-27T11:03:28.012992,Unknown,neutral,No
2025-06-27T11:03:50.645193,Unknown,active,No
2025-06-27T11:03:50.797395,Unknown,neutral,No
2025-06-27T11:03:50.880948,Unknown,drowsy,No
2025-06-27T11:03:50.976599,Unknown,neutral,No
2025-06-27T11:03:51.074620,Unknown,neutral,No
2025-06-27T11:03:51.165029,Unknown,active,No
2025-06-27T11:03:51.262782,Unknown,active,No
2025-06-27T11:03:51.356446,Unknown,active,No
2025-06-27T11:03:51.449804,Unknown,drowsy,No
2025-06-27T11:03:51.542688,Unknown,active,No
2025-06-27T11:03:51.631563,Unknown,active,No
2025-06-27T11:03:51.738078,Unknown,neutral,No
2025-06-27T11:03:51.822254,Unknown,active,No
2025-06-27T11:03:51.916291,Unknown,neutral,No
2025-06-27T11:03:52.014391,Unknown,drowsy,No
2025-06-27T11:03:52.100283,Unknown,neutral,No
2025-06-27T11:03:52.183544,Unknown,neutral,No
2025-06-27T11:03:52.287492,Unknown,active,No
2025-06-27T11:03:52.366832,Unknown,neutral,No
2025-06-27T11:03:52.449144,Unknown,active,No
2025-06-27T11:03:52.550446,Unknown,drowsy,No
2025-06-27T11:03:52.638744,Unknown,drowsy,No
2025-06-27T11:03:52.724908,Unknown,active,No
2025-06-27T11:03:52.811459,Unknown,drowsy,No
2025-06-27T11:03:52.900861,Unknown,active,No
2025-06-27T11:03:52.982267,Unknown,active,No
2025-06-27T11:03:53.083822,Unknown,neutral,No
2025-06-27T11:03:53.173459,Unknown,drowsy,No
2025-06-27T11:03:53.265688,Unknown,drowsy,No
2025-06-27T11:03:53.364111,Unknown,drowsy,No
2025-06-27T11:03:53.442865,Unknown,active,No
2025-06-27T11:03:53.534753,Unknown,active,No
2025-06-27T11:03:53.632128,Unknown,neutral,No
2025-06-27T11:03:53.722314,Unknown,neutral,No
2025-06-27T11:03:53.822355,Unknown,drowsy,No
2025-06-27T11:03:53.912955,Unknown,active,No
2025-06-27T11:03:54.000620,Unknown,drowsy,No
2025-06-27T11:03:54.094754,Unknown,neutral,No
2025-06-27T11:03:54.195415,Unknown,neutral,No
2025-06-27T11:03:54.284007,Unknown,neutral,No
2025-06-27T11:03:54.377602,Unknown,drowsy,No
2025-06-27T11:03:54.473446,Unknown,neutral,No
2025-06-27T11:03:54.562320,Unknown,neutral,No
2025-06-27T11:03:54.635830,Unknown,neutral,No
2025-06-27T11:03:54.719249,Unknown,neutral,No
2025-06-27T11:03:54.806028,Unknown,neutral,No
2025-06-27T11:03:54.899715,Unknown,neutral,No
2025-06-27T11:03:54.993205,Unknown,neutral,No
2025-06-27T11:03:55.090970,Unknown,active,No
2025-06-27T11:03:55.174988,Unknown,drowsy,No
2025-06-27T11:03:55.246965,Unknown,drowsy,No
2025-06-27T11:03:55.338424,Unknown,neutral,No
2025-06-27T11:03:55.426875,Thumbs Up,active,Yes
2025-06-27T11:04:13.319272,Unknown,neutral,No
2025-06-27T11:04:13.399318,Unknown,active,No
2025-06-27T11:04:13.477834,Unknown,drowsy,No
2025-06-27T11:04:13.556323,Unknown,active,No
2025-06-27T11:04:13.655714,Unknown,neutral,No
2025-06-27T11:04:13.732302,Unknown,drowsy,No
2025-06-27T11:04:13.828304,Unknown,active,No
2025-06-27T11:04:13.913574,Unknown,drowsy,No
2025-06-27T11:04:14.004195,Unknown,drowsy,No
2025-06-27T11:04:14.083243,Unknown,active,No
2025-06-27T11:04:14.183250,Unknown,active,No
2025-06-27T11:04:14.262770,Unknown,neutral,No
2025-06-27T11:04:14.351296,Unknown,neutral,No
2025-06-27T11:04:14.427260,Unknown,drowsy,No
2025-06-27T11:04:14.504741,Unknown,active,No
2025-06-27T11:04:14.576486,Unknown,neutral,No
2025-06-27T11:04:14.665808,Unknown,neutral,No
2025-06-27T11:04:14.735061,Unknown,neutral,No
2025-06-27T11:04:14.810380,Unknown,active,No
2025-06-27T11:04:14.896591,Unknown,drowsy,No
2025-06-27T11:04:14.974999,Unknown,drowsy,No
2025-06-27T11:04:15.051096,Unknown,neutral,No
2025-06-27T11:04:15.141795,Unknown,neutral,No
2025-06-27T11:04:15.213607,Unknown,drowsy,No
2025-06-27T11:04:15.294649,Unknown,neutral,No
2025-06-27T11:04:15.372452,Unknown,drowsy,No
2025-06-27T11:04:15.466490,Unknown,neutral,No
2025-06-27T11:04:15.559194,Unknown,neutral,No
2025-06-27T11:04:15.643474,Unknown,drowsy,No
2025-06-27T11:04:15.740080,Thumbs Up,drowsy,No
2025-06-27T11:04:21.509465,Fist,neutral,No
2025-06-27T11:04:21.604708,Fist,neutral,No
2025-06-27T11:04:21.708193,Fist,drowsy,No
2025-06-27T11:04:21.821634,Fist,neutral,No
2025-06-27T11:04:21.937790,Fist,neutral,No
2025-06-27T11:04:22.049861,Fist,drowsy,No
2025-06-27T11:04:22.145365,Fist,active,No
2025-06-27T11:04:22.244478,Fist,neutral,No
2025-06-27T11:04:22.345305,Fist,drowsy,No
2025-06-27T11:04:22.454442,Fist,active,No
2025-06-27T11:04:22.555909,Fist,drowsy,No
2025-06-27T11:04:22.687575,Fist,drowsy,No
2025-06-27T11:04:25.212535,Fist,drowsy,No
2025-06-27T11:04:25.314026,Fist,active,No
2025-06-27T11:04:25.403995,Fist,neutral,No
2025-06-27T11:04:25.496285,Fist,drowsy,No
2025-06-27T11:04:25.585161,Fist,active,No
2025-06-27T11:04:25.664635,Fist,drowsy,No
2025-06-27T11:04:25.751820,Fist,drowsy,No
2025-06-27T11:04:25.841376,Fist,active,No
2025-06-27T11:04:25.950521,Fist,neutral,No
2025-06-27T11:04:26.024446,Fist,neutral,No
2025-06-27T11:04:26.114489,Fist,neutral,No
2025-06-27T11:04:26.209754,Fist,drowsy,No
2025-06-27T11:04:26.302090,Fist,active,No
2025-06-27T11:04:26.405206,Fist,neutral,No
2025-06-27T11:04:26.479100,Fist,drowsy,No
2025-06-27T11:04:26.570867,Fist,drowsy,No
2025-06-27T11:04:26.665388,Fist,active,No
2025-06-27T11:04:26.762818,Fist,neutral,No
2025-06-27T11:04:26.859267,Fist,drowsy,No
2025-06-27T11:04:26.947829,Fist,neutral,No
2025-06-27T11:04:27.042873,Fist,drowsy,No
